0.0	-0.2928932188134525	-0.2928932188134525	1.732050807568867	-1.8762208383162503e-15	0.550952927515183
1.0	44.04031546494673	26.722321643741967	58.478641411804766	373.3540052035913	910.8137631106885
2.0	0.82842712474619	0.82842712474619	7.196152422706587	27.8512652971907	100.66220100544365
3.0	0.414213562373095	0.414213562373095	4.464101615137759	17.23802023314013	61.01967698455326
4.0	0.27614237491539667	0.27614237491539667	3.5534180126147707	13.758658967068861	48.13444962069259
5.0	0.2071067811865475	0.2071067811865475	3.0980762113532965	12.047818472041932	41.858281075114704
6.0	0.16568542494923796	0.16568542494923796	2.82487113059643	11.033911365736534	38.16534154226326
7.0	0.13807118745769834	0.13807118745769834	2.6427344100918253	10.364152239229469	35.73903773404218
8.0	0.11834673210659857	0.11834673210659857	2.5126367525885587	9.889104371423455	34.025282596997194
9.0	0.10355339059327374	0.10355339059327374	2.4150635094611097	9.534784769107448	32.751289494750054
10.0	0.09204745830513222	0.09204745830513222	2.3391732092508613	9.260429661862632	31.767464859543235
11.0	0.08284271247461901	0.08284271247461901	2.2784609690826514	9.041749555366945	30.985027891867613
12.0	0.07531155679510818	0.07531155679510818	2.2287873180359363	8.863377870425976	30.34800351928218
13.0	0.06903559372884917	0.06903559372884917	2.1873926088303652	8.715121491787274	29.81937081559791
14.0	0.06372516344201462	0.06372516344201462	2.1523663164256233	8.589954176482756	29.37367590511653
15.0	0.05917336605329929	0.05917336605329929	2.1223437800787344	8.482876117648702	28.992846551963343
16.0	0.05522847498307933	0.05522847498307933	2.0963242485780538	8.390232957000888	28.66369983584626
17.0	0.05177669529663687	0.05177669529663687	2.073557158514972	8.309291982746666	28.37639493192693
18.0	0.04873100733801118	0.04873100733801118	2.05346854963581	8.23796895240596	28.123438015066796
19.0	0.046023729152566126	0.046023729152566126	2.035612008409865	8.174646601158772	27.89902247615202
20.0	0.04360142761822053	0.04360142761822053	2.0196351031024435	8.118050849752354	27.698579718729974
21.0	0.041421356237309505	0.041421356237309505	2.0052558883257734	8.067164395032066	27.518466128344507
22.0	0.039448910702199524	0.039448910702199524	1.9922461225754111	8.021165148097564	27.355740396154516
23.0	0.0376557783975541	0.0376557783975541	1.9804190628024034	7.979381567815202	27.208002181395024
24.0	0.03601857064113869	0.03601857064113869	1.9696204430096391	7.9412597181325895	27.07327327435385
25.0	0.034517796864424584	0.034517796864424584	1.9597217081996121	7.906338610528425	26.949908753169915
26.0	0.033137084989847604	0.033137084989847604	1.9506148721743866	7.874231498970471	26.836529662570932
27.0	0.03186258172100731	0.03186258172100731	1.942208561997247	7.84461151613219	26.731971370358085
28.0	0.03068248610171075	0.03068248610171075	1.9344249414628645	7.817200519409617	26.635243502791955
29.0	0.029586683026649647	0.029586683026649647	1.9271972938237976	7.79176034012328	26.54549854024356
30.0	0.02856645257745484	0.02856645257745484	1.9204681046425884	7.768085852892393	26.462006965823967
31.0	0.02761423749153967	0.02761423749153967	1.914187528073464	7.745999438359842	26.384137425740263
32.0	0.026723455636973877	0.026723455636973877	1.908312149992671	7.725346523107223	26.31134076099971
33.0	0.02588834764831844	0.02588834764831844	1.9028039830419337	7.705991960007763	26.24313705705739
34.0	0.02510385226503606	0.02510385226503606	1.897629644391234	7.687817069902212	26.179105066529996
35.0	0.024365503669005587	0.024365503669005587	1.8927596786023468	7.670717207822611	26.118873512741526
36.0	0.023669346421319716	0.023669346421319716	1.8881679965728124	7.654599748385676	26.062113895331414
37.0	0.02301186457628306	0.02301186457628306	1.8838314079893754	7.639382408486397	26.008534503679083
38.0	0.022389922290437566	0.022389922290437566	1.8797292295996295	7.624991843208078	25.957875408120916
39.0	0.021800713809110264	0.021800713809110264	1.8758429553356528	7.611362464401156	25.90990424765303
40.0	0.021241721147338206	0.021241721147338206	1.8721559771878011	7.598435441804458	25.864412670134392
41.0	0.020710678118654752	0.020710678118654752	1.8686533479473164	7.586157854628148	25.821213310065886
42.0	0.020205539627955856	0.020205539627955856	1.8653215786697919	7.5744819678089135	25.780137211635804
43.0	0.019724455351099766	0.019724455351099766	1.862148465072149	7.5633646120783045	25.74103162227323
44.0	0.0192657470871207	0.0192657470871207	1.8591229381534868	7.552766650877213	25.703758096073575
45.0	0.018827889198777047	0.018827889198777047	1.8562349351856442	7.542652520248439	25.668190857466048
46.0	0.018409491661026445	0.018409491661026445	1.853475287905272	7.532989830311718	25.63421538440324
47.0	0.018009285320569345	0.018009285320569345	1.850835625289266	7.5237490189175915	25.601727177519734
48.0	0.01762610903715298	0.01762610903715298	1.848308288742031	7.514903049679455	25.57063068729169
49.0	0.017258898432212292	0.017258898432212292	1.8458862578842388	7.506427147889188	25.5408383761451
50.0	0.01690667601522837	0.01690667601522837	1.8435630854288403	7.4982985688837305	25.512269896049585
51.0	0.016568542494923802	0.016568542494923802	1.841332839871635	7.490496394309184	25.48485136535449
52.0	0.016243669112670393	0.016243669112670393	1.8391900549245292	7.483001352433624	25.458514731199703
53.0	0.015931290860503655	0.015931290860503655	1.8371296847830685	7.475795659265364	25.433197205884518
54.0	0.015630700466909245	0.015630700466909245	1.8351470644582648	7.468862877718457	25.40884076739755
55.0	0.015341243050855371	0.015341243050855371	1.833237874515874	7.462187792476781	25.385391715730236
56.0	0.015062311359021637	0.015062311359021637	1.8313981096622869	7.455756298555257	25.362800277855232
57.0	0.014793341513324822	0.014793341513324822	1.8296240506963262	7.449555301837605	25.341020255242558
58.0	0.01453380920607351	0.01453380920607351	1.8279122394133935	7.443572630119365	25.32000870867754
