0.0	0.015346523699493119	3.363254567860112e-15	5.481631823868013e-15	1.524166309293095e-14	3.2560971400941266e-14
0.01	0.03809150750225895	0.00026563215803547936	3.2648205641904457e-06	3.7887236489425156e-08	4.2489536222691136e-10
0.02	0.07245692511365916	0.001062949047239706	2.6118187899248542e-05	6.06152665859498e-07	1.3604081822513698e-08
0.03	0.1090658887915034	0.002393208976245403	8.814781602768533e-05	3.0682486914182223e-06	1.0327772733536723e-07
0.04	0.14720979817428342	0.004258504022284288	0.00020894297564637233	9.695428401837418e-06	4.3502114475802414e-07
0.05	0.18676000578606908	0.006661757599522983	0.0004081007124022512	2.3665049970036224e-05	1.3268311055279014e-06
0.06	0.22769414836708476	0.009606723767782072	0.0007052359021972461	4.90583214570051e-05	3.299316268549458e-06
0.07	0.2700210376160357	0.013097988213315079	0.0011199951421133627	9.085759821999478e-05	7.1253780255916845e-06
0.08	0.313761219851761	0.017140970830663425	0.0016720744767534878	0.00015494338174883767	1.3879275925161978e-05
0.09	0.35894033928216434	0.021741929835053204	0.002381240960895239	0.0002480911983777115	2.498498536350888e-05
0.1	0.4055864011291636	0.026907967331174325	0.0032673580692440317	0.00037796856569476453	4.2263775520555704e-05
0.11	0.4537284615042235	0.03264703626038711	0.004350414965609898	0.0005531322860585776	6.798095564753936e-05
0.12	0.5033959108335265	0.03896794864285371	0.00565055965707855	0.0007830263316281591	0.0001048917593135871
0.13	0.5546180281098622	0.045880385023927876	0.007188136065916094	0.0010779806161310362	0.00015628636816128534
0.14	0.6074236669495967	0.05339490502576965	0.008983725065715174	0.0014492109732139595	0.0002260340960835142
0.15	0.6618410083161388	0.06152295889402557	0.011058189539151362	0.001908820685199779	0.00031862679484096016
0.16	0.7178973472420066	0.07027689991690428	0.013432723534187544	0.0024698039347799284	0.00043922156742865414
0.17	0.7756188962328755	0.07966999757905627	0.01612890560515607	0.003146051572673487	0.0005936829172037973
0.18	0.8350305957601056	0.08971645129478788	0.0191687564499648	0.003952359620460646	0.0007886244884797427
0.19	0.8961559263526354	0.10043140454588186	0.022574800966733206	0.004904440950524108	0.0010314506017469493
0.2	0.9590167190950563	0.11183095922438262	0.026370134878026	0.006018940610938894	0.001330397823102833
0.21	1.023632962689016	0.123932189955861	0.030578496089644767	0.007313455286922181	0.0016945768454434064
